"","County","County.Code","Administered_Dose1_18_to_65","Series_Complete_18_to_65","Month.Code","Deaths","Month","Year","CTYNAME","STNAME","AGE18TO65","covid_deaths","covid_cases"
"286","Bernalillo County, NM","35001",335776,294191,"2021/10",21,"10","2021","Bernalillo County","New Mexico",416096,1123,76525
"287","Bernalillo County, NM","35001",347224,299483,"2021/11",24,"11","2021","Bernalillo County","New Mexico",416096,1189,87061
"288","Bernalillo County, NM","35001",361581,304441,"2021/12",42,"12","2021","Bernalillo County","New Mexico",416096,1334,98677
"289","Bexar County, TX","48029",0,0,"2018/01",94,"01","2018","Bexar County","Texas",1235950,0,0
"290","Bexar County, TX","48029",0,0,"2018/02",69,"02","2018","Bexar County","Texas",1235950,0,0
"291","Bexar County, TX","48029",0,0,"2018/03",103,"03","2018","Bexar County","Texas",1235950,0,0
"292","Bexar County, TX","48029",0,0,"2018/04",89,"04","2018","Bexar County","Texas",1235950,0,0
"293","Bexar County, TX","48029",0,0,"2018/05",90,"05","2018","Bexar County","Texas",1235950,0,0
"294","Bexar County, TX","48029",0,0,"2018/06",79,"06","2018","Bexar County","Texas",1235950,0,0
"295","Bexar County, TX","48029",0,0,"2018/07",83,"07","2018","Bexar County","Texas",1235950,0,0
"296","Bexar County, TX","48029",0,0,"2018/08",101,"08","2018","Bexar County","Texas",1235950,0,0
"297","Bexar County, TX","48029",0,0,"2018/09",72,"09","2018","Bexar County","Texas",1235950,0,0
"298","Bexar County, TX","48029",0,0,"2018/10",85,"10","2018","Bexar County","Texas",1235950,0,0
"299","Bexar County, TX","48029",0,0,"2018/11",82,"11","2018","Bexar County","Texas",1235950,0,0
"300","Bexar County, TX","48029",0,0,"2018/12",95,"12","2018","Bexar County","Texas",1235950,0,0
"301","Bexar County, TX","48029",0,0,"2019/01",84,"01","2019","Bexar County","Texas",1249271,0,0
"302","Bexar County, TX","48029",0,0,"2019/02",94,"02","2019","Bexar County","Texas",1249271,0,0
"303","Bexar County, TX","48029",0,0,"2019/03",105,"03","2019","Bexar County","Texas",1249271,0,0
"304","Bexar County, TX","48029",0,0,"2019/04",89,"04","2019","Bexar County","Texas",1249271,0,0
"305","Bexar County, TX","48029",0,0,"2019/05",89,"05","2019","Bexar County","Texas",1249271,0,0
"306","Bexar County, TX","48029",0,0,"2019/06",87,"06","2019","Bexar County","Texas",1249271,0,0
"307","Bexar County, TX","48029",0,0,"2019/07",91,"07","2019","Bexar County","Texas",1249271,0,0
"308","Bexar County, TX","48029",0,0,"2019/08",93,"08","2019","Bexar County","Texas",1249271,0,0
"309","Bexar County, TX","48029",0,0,"2019/09",88,"09","2019","Bexar County","Texas",1249271,0,0
"310","Bexar County, TX","48029",0,0,"2019/10",84,"10","2019","Bexar County","Texas",1249271,0,0
"311","Bexar County, TX","48029",0,0,"2019/11",86,"11","2019","Bexar County","Texas",1249271,0,0
"312","Bexar County, TX","48029",0,0,"2019/12",93,"12","2019","Bexar County","Texas",1249271,0,0
"313","Bexar County, TX","48029",0,0,"2020/01",105,"01","2020","Bexar County","Texas",1255989,0,0
"314","Bexar County, TX","48029",0,0,"2020/02",85,"02","2020","Bexar County","Texas",1255989,0,11
"315","Bexar County, TX","48029",0,0,"2020/03",78,"03","2020","Bexar County","Texas",1255989,9,207
"316","Bexar County, TX","48029",0,0,"2020/04",101,"04","2020","Bexar County","Texas",1255989,48,1374
"317","Bexar County, TX","48029",0,0,"2020/05",79,"05","2020","Bexar County","Texas",1255989,74,2842
"318","Bexar County, TX","48029",0,0,"2020/06",81,"06","2020","Bexar County","Texas",1255989,110,12077
"319","Bexar County, TX","48029",0,0,"2020/07",118,"07","2020","Bexar County","Texas",1255989,578,40815
"320","Bexar County, TX","48029",0,0,"2020/08",121,"08","2020","Bexar County","Texas",1255989,1086,46453
"321","Bexar County, TX","48029",0,0,"2020/09",89,"09","2020","Bexar County","Texas",1255989,1313,57844
"322","Bexar County, TX","48029",0,0,"2020/10",91,"10","2020","Bexar County","Texas",1255989,1412,65885
"323","Bexar County, TX","48029",0,0,"2020/11",95,"11","2020","Bexar County","Texas",1255989,1498,81186
"324","Bexar County, TX","48029",0,0,"2020/12",101,"12","2020","Bexar County","Texas",1255989,1726,115697
"325","Bexar County, TX","48029",0,0,"2021/01",117,"01","2021","Bexar County","Texas",1265476,2348,173166
"326","Bexar County, TX","48029",0,0,"2021/02",108,"02","2021","Bexar County","Texas",1265476,2894,196540
"327","Bexar County, TX","48029",0,0,"2021/03",103,"03","2021","Bexar County","Texas",1265476,3308,205540
"328","Bexar County, TX","48029",0,0,"2021/04",84,"04","2021","Bexar County","Texas",1265476,3478,217498
"329","Bexar County, TX","48029",0,0,"2021/05",111,"05","2021","Bexar County","Texas",1265476,3571,222910
"330","Bexar County, TX","48029",0,0,"2021/06",75,"06","2021","Bexar County","Texas",1265476,3628,227486
"331","Bexar County, TX","48029",0,0,"2021/07",121,"07","2021","Bexar County","Texas",1265476,3680,239062
"332","Bexar County, TX","48029",0,0,"2021/08",104,"08","2021","Bexar County","Texas",1265476,4024,283785
"333","Bexar County, TX","48029",0,0,"2021/09",113,"09","2021","Bexar County","Texas",1265476,4697,310969
"334","Bexar County, TX","48029",1044426,894008,"2021/10",95,"10","2021","Bexar County","Texas",1265476,5131,321198
"335","Bexar County, TX","48029",1071773,917132,"2021/11",104,"11","2021","Bexar County","Texas",1265476,5273,327604
"336","Bexar County, TX","48029",1106606,940104,"2021/12",102,"12","2021","Bexar County","Texas",1265476,5341,339899
"337","Brevard County, FL","12009",0,0,"2018/01",39,"01","2018","Brevard County","Florida",345405,0,0
"338","Brevard County, FL","12009",0,0,"2018/02",38,"02","2018","Brevard County","Florida",345405,0,0
"339","Brevard County, FL","12009",0,0,"2018/03",38,"03","2018","Brevard County","Florida",345405,0,0
"340","Brevard County, FL","12009",0,0,"2018/04",31,"04","2018","Brevard County","Florida",345405,0,0
"341","Brevard County, FL","12009",0,0,"2018/05",24,"05","2018","Brevard County","Florida",345405,0,0
"342","Brevard County, FL","12009",0,0,"2018/06",32,"06","2018","Brevard County","Florida",345405,0,0
"343","Brevard County, FL","12009",0,0,"2018/07",34,"07","2018","Brevard County","Florida",345405,0,0
"344","Brevard County, FL","12009",0,0,"2018/08",33,"08","2018","Brevard County","Florida",345405,0,0
"345","Brevard County, FL","12009",0,0,"2018/09",22,"09","2018","Brevard County","Florida",345405,0,0
"346","Brevard County, FL","12009",0,0,"2018/10",32,"10","2018","Brevard County","Florida",345405,0,0
"347","Brevard County, FL","12009",0,0,"2018/11",39,"11","2018","Brevard County","Florida",345405,0,0
"348","Brevard County, FL","12009",0,0,"2018/12",44,"12","2018","Brevard County","Florida",345405,0,0
"349","Brevard County, FL","12009",0,0,"2019/01",39,"01","2019","Brevard County","Florida",347035,0,0
"350","Brevard County, FL","12009",0,0,"2019/02",32,"02","2019","Brevard County","Florida",347035,0,0
"351","Brevard County, FL","12009",0,0,"2019/03",26,"03","2019","Brevard County","Florida",347035,0,0
"352","Brevard County, FL","12009",0,0,"2019/04",29,"04","2019","Brevard County","Florida",347035,0,0
"353","Brevard County, FL","12009",0,0,"2019/05",33,"05","2019","Brevard County","Florida",347035,0,0
"354","Brevard County, FL","12009",0,0,"2019/06",29,"06","2019","Brevard County","Florida",347035,0,0
"355","Brevard County, FL","12009",0,0,"2019/07",33,"07","2019","Brevard County","Florida",347035,0,0
"356","Brevard County, FL","12009",0,0,"2019/08",35,"08","2019","Brevard County","Florida",347035,0,0
"357","Brevard County, FL","12009",0,0,"2019/09",32,"09","2019","Brevard County","Florida",347035,0,0
"358","Brevard County, FL","12009",0,0,"2019/10",23,"10","2019","Brevard County","Florida",347035,0,0
"359","Brevard County, FL","12009",0,0,"2019/11",28,"11","2019","Brevard County","Florida",347035,0,0
"360","Brevard County, FL","12009",0,0,"2019/12",35,"12","2019","Brevard County","Florida",347035,0,0
"361","Brevard County, FL","12009",0,0,"2020/01",27,"01","2020","Brevard County","Florida",351368,0,0
"362","Brevard County, FL","12009",0,0,"2020/02",21,"02","2020","Brevard County","Florida",351368,0,0
"363","Brevard County, FL","12009",0,0,"2020/03",31,"03","2020","Brevard County","Florida",351368,0,37
"364","Brevard County, FL","12009",0,0,"2020/04",32,"04","2020","Brevard County","Florida",351368,8,285
"365","Brevard County, FL","12009",0,0,"2020/05",23,"05","2020","Brevard County","Florida",351368,12,422
"366","Brevard County, FL","12009",0,0,"2020/06",31,"06","2020","Brevard County","Florida",351368,17,1793
"367","Brevard County, FL","12009",0,0,"2020/07",43,"07","2020","Brevard County","Florida",351368,114,5420
"368","Brevard County, FL","12009",0,0,"2020/08",30,"08","2020","Brevard County","Florida",351368,210,7234
"369","Brevard County, FL","12009",0,0,"2020/09",38,"09","2020","Brevard County","Florida",351368,298,9049
"370","Brevard County, FL","12009",0,0,"2020/10",27,"10","2020","Brevard County","Florida",351368,375,11743
"371","Brevard County, FL","12009",0,0,"2020/11",30,"11","2020","Brevard County","Florida",351368,444,15556
"372","Brevard County, FL","12009",5233,38,"2020/12",28,"12","2020","Brevard County","Florida",351368,523,21034
"373","Brevard County, FL","12009",14148,6381,"2021/01",38,"01","2021","Brevard County","Florida",355103,654,29345
"374","Brevard County, FL","12009",21731,12620,"2021/02",26,"02","2021","Brevard County","Florida",355103,746,33990
"375","Brevard County, FL","12009",66980,27260,"2021/03",34,"03","2021","Brevard County","Florida",355103,808,37190
"376","Brevard County, FL","12009",135659,79001,"2021/04",28,"04","2021","Brevard County","Florida",355103,861,40904
"377","Brevard County, FL","12009",163280,134200,"2021/05",31,"05","2021","Brevard County","Florida",355103,903,42856
"378","Brevard County, FL","12009",178717,154402,"2021/06",18,"06","2021","Brevard County","Florida",355103,914,43207
"379","Brevard County, FL","12009",195809,165526,"2021/07",29,"07","2021","Brevard County","Florida",355103,914,51525
"380","Brevard County, FL","12009",222217,182142,"2021/08",41,"08","2021","Brevard County","Florida",355103,914,68833
"381","Brevard County, FL","12009",232860,200100,"2021/09",50,"09","2021","Brevard County","Florida",355103,1603,78479
"382","Brevard County, FL","12009",241244,208996,"2021/10",40,"10","2021","Brevard County","Florida",355103,1746,80672
"383","Brevard County, FL","12009",249368,215958,"2021/11",36,"11","2021","Brevard County","Florida",355103,1757,81580
"384","Brevard County, FL","12009",257839,221614,"2021/12",32,"12","2021","Brevard County","Florida",355103,1784,88645
"385","Bristol County, MA","25005",0,0,"2018/01",24,"01","2018","Bristol County","Massachusetts",352171,0,0
"386","Bristol County, MA","25005",0,0,"2018/02",19,"02","2018","Bristol County","Massachusetts",352171,0,0
"387","Bristol County, MA","25005",0,0,"2018/03",30,"03","2018","Bristol County","Massachusetts",352171,0,0
"388","Bristol County, MA","25005",0,0,"2018/04",16,"04","2018","Bristol County","Massachusetts",352171,0,0
"389","Bristol County, MA","25005",0,0,"2018/05",33,"05","2018","Bristol County","Massachusetts",352171,0,0
"390","Bristol County, MA","25005",0,0,"2018/06",24,"06","2018","Bristol County","Massachusetts",352171,0,0
"391","Bristol County, MA","25005",0,0,"2018/07",22,"07","2018","Bristol County","Massachusetts",352171,0,0
"392","Bristol County, MA","25005",0,0,"2018/08",22,"08","2018","Bristol County","Massachusetts",352171,0,0
"393","Bristol County, MA","25005",0,0,"2018/09",21,"09","2018","Bristol County","Massachusetts",352171,0,0
"394","Bristol County, MA","25005",0,0,"2018/10",17,"10","2018","Bristol County","Massachusetts",352171,0,0
"395","Bristol County, MA","25005",0,0,"2018/11",16,"11","2018","Bristol County","Massachusetts",352171,0,0
"396","Bristol County, MA","25005",0,0,"2018/12",16,"12","2018","Bristol County","Massachusetts",352171,0,0
"397","Bristol County, MA","25005",0,0,"2019/01",13,"01","2019","Bristol County","Massachusetts",351427,0,0
"398","Bristol County, MA","25005",0,0,"2019/02",17,"02","2019","Bristol County","Massachusetts",351427,0,0
"399","Bristol County, MA","25005",0,0,"2019/03",19,"03","2019","Bristol County","Massachusetts",351427,0,0
"400","Bristol County, MA","25005",0,0,"2019/04",25,"04","2019","Bristol County","Massachusetts",351427,0,0
"401","Bristol County, MA","25005",0,0,"2019/05",12,"05","2019","Bristol County","Massachusetts",351427,0,0
"402","Bristol County, MA","25005",0,0,"2019/06",12,"06","2019","Bristol County","Massachusetts",351427,0,0
"403","Bristol County, MA","25005",0,0,"2019/07",27,"07","2019","Bristol County","Massachusetts",351427,0,0
"404","Bristol County, MA","25005",0,0,"2019/08",16,"08","2019","Bristol County","Massachusetts",351427,0,0
"405","Bristol County, MA","25005",0,0,"2019/09",12,"09","2019","Bristol County","Massachusetts",351427,0,0
"406","Bristol County, MA","25005",0,0,"2019/10",15,"10","2019","Bristol County","Massachusetts",351427,0,0
"407","Bristol County, MA","25005",0,0,"2019/11",15,"11","2019","Bristol County","Massachusetts",351427,0,0
"408","Bristol County, MA","25005",0,0,"2019/12",21,"12","2019","Bristol County","Massachusetts",351427,0,0
"409","Bristol County, MA","25005",0,0,"2020/01",21,"01","2020","Bristol County","Massachusetts",359953,0,0
