Notes	Census Region	Census Region Code	State	State Code	Month	Month Code	Deaths	Population	Crude Rate
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jul., 2019"	2019/07	306	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Aug., 2019"	2019/08	335	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Sep., 2019"	2019/09	281	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Oct., 2019"	2019/10	309	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Nov., 2019"	2019/11	281	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Dec., 2019"	2019/12	340	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jan., 2020"	2020/01	332	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Feb., 2020"	2020/02	299	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Mar., 2020"	2020/03	336	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Apr., 2020"	2020/04	340	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"May, 2020"	2020/05	378	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jun., 2020"	2020/06	351	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jul., 2020"	2020/07	359	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Aug., 2020"	2020/08	367	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Sep., 2020"	2020/09	312	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Oct., 2020"	2020/10	368	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Nov., 2020"	2020/11	453	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Dec., 2020"	2020/12	443	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jan., 2021 "	2021/01	388	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Feb., 2021 "	2021/02	300	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Mar., 2021 "	2021/03	338	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Apr., 2021 "	2021/04	374	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"May, 2021 "	2021/05	339	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jun., 2021 "	2021/06	348	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Jul., 2021 "	2021/07	360	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Aug., 2021 "	2021/08	405	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Sep., 2021 "	2021/09	402	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Oct., 2021 "	2021/10	465	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Nov., 2021 "	2021/11	432	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	Nebraska	31	"Dec., 2021 "	2021/12	440	Not Applicable	Not Applicable
Total	Census Region 2: Midwest	CENS-R2	Nebraska	31			16523	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jan., 2018"	2018/01	117	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Feb., 2018"	2018/02	122	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Mar., 2018"	2018/03	108	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Apr., 2018"	2018/04	115	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"May, 2018"	2018/05	123	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jun., 2018"	2018/06	146	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jul., 2018"	2018/07	139	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Aug., 2018"	2018/08	110	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Sep., 2018"	2018/09	137	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Oct., 2018"	2018/10	143	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Nov., 2018"	2018/11	139	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Dec., 2018"	2018/12	128	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jan., 2019"	2019/01	126	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Feb., 2019"	2019/02	105	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Mar., 2019"	2019/03	124	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Apr., 2019"	2019/04	147	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"May, 2019"	2019/05	149	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jun., 2019"	2019/06	116	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jul., 2019"	2019/07	126	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Aug., 2019"	2019/08	126	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Sep., 2019"	2019/09	124	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Oct., 2019"	2019/10	132	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Nov., 2019"	2019/11	143	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Dec., 2019"	2019/12	148	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jan., 2020"	2020/01	147	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Feb., 2020"	2020/02	148	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Mar., 2020"	2020/03	131	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Apr., 2020"	2020/04	131	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"May, 2020"	2020/05	137	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jun., 2020"	2020/06	158	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jul., 2020"	2020/07	150	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Aug., 2020"	2020/08	149	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Sep., 2020"	2020/09	125	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Oct., 2020"	2020/10	183	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Nov., 2020"	2020/11	205	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Dec., 2020"	2020/12	172	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jan., 2021 "	2021/01	153	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Feb., 2021 "	2021/02	131	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Mar., 2021 "	2021/03	158	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Apr., 2021 "	2021/04	148	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"May, 2021 "	2021/05	152	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jun., 2021 "	2021/06	130	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Jul., 2021 "	2021/07	135	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Aug., 2021 "	2021/08	141	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Sep., 2021 "	2021/09	195	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Oct., 2021 "	2021/10	212	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Nov., 2021 "	2021/11	197	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	North Dakota	38	"Dec., 2021 "	2021/12	186	Not Applicable	Not Applicable
Total	Census Region 2: Midwest	CENS-R2	North Dakota	38			6867	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jan., 2018"	2018/01	160	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Feb., 2018"	2018/02	144	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Mar., 2018"	2018/03	153	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Apr., 2018"	2018/04	150	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"May, 2018"	2018/05	169	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jun., 2018"	2018/06	157	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jul., 2018"	2018/07	147	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Aug., 2018"	2018/08	162	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Sep., 2018"	2018/09	164	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Oct., 2018"	2018/10	170	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Nov., 2018"	2018/11	150	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Dec., 2018"	2018/12	155	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jan., 2019"	2019/01	165	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Feb., 2019"	2019/02	143	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Mar., 2019"	2019/03	165	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Apr., 2019"	2019/04	161	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"May, 2019"	2019/05	145	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jun., 2019"	2019/06	169	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jul., 2019"	2019/07	148	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Aug., 2019"	2019/08	177	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Sep., 2019"	2019/09	176	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Oct., 2019"	2019/10	189	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Nov., 2019"	2019/11	169	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Dec., 2019"	2019/12	161	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jan., 2020"	2020/01	181	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Feb., 2020"	2020/02	167	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Mar., 2020"	2020/03	171	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Apr., 2020"	2020/04	153	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"May, 2020"	2020/05	192	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jun., 2020"	2020/06	173	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jul., 2020"	2020/07	193	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Aug., 2020"	2020/08	201	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Sep., 2020"	2020/09	184	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Oct., 2020"	2020/10	203	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Nov., 2020"	2020/11	252	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Dec., 2020"	2020/12	198	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jan., 2021 "	2021/01	246	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Feb., 2021 "	2021/02	191	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Mar., 2021 "	2021/03	191	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Apr., 2021 "	2021/04	183	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"May, 2021 "	2021/05	202	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jun., 2021 "	2021/06	185	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Jul., 2021 "	2021/07	208	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Aug., 2021 "	2021/08	206	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Sep., 2021 "	2021/09	232	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Oct., 2021 "	2021/10	235	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Nov., 2021 "	2021/11	242	Not Applicable	Not Applicable
	Census Region 2: Midwest	CENS-R2	South Dakota	46	"Dec., 2021 "	2021/12	259	Not Applicable	Not Applicable
Total	Census Region 2: Midwest	CENS-R2	South Dakota	46			8697	Not Applicable	Not Applicable
Total	Census Region 2: Midwest	CENS-R2					724096	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jan., 2018"	2018/01	234	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Feb., 2018"	2018/02	201	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Mar., 2018"	2018/03	233	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Apr., 2018"	2018/04	194	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"May, 2018"	2018/05	196	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jun., 2018"	2018/06	218	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jul., 2018"	2018/07	197	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Aug., 2018"	2018/08	229	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Sep., 2018"	2018/09	181	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Oct., 2018"	2018/10	208	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Nov., 2018"	2018/11	201	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Dec., 2018"	2018/12	184	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jan., 2019"	2019/01	231	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Feb., 2019"	2019/02	186	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Mar., 2019"	2019/03	182	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Apr., 2019"	2019/04	169	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"May, 2019"	2019/05	215	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jun., 2019"	2019/06	195	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jul., 2019"	2019/07	217	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Aug., 2019"	2019/08	217	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Sep., 2019"	2019/09	248	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Oct., 2019"	2019/10	195	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Nov., 2019"	2019/11	204	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Dec., 2019"	2019/12	236	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jan., 2020"	2020/01	196	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Feb., 2020"	2020/02	218	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Mar., 2020"	2020/03	217	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Apr., 2020"	2020/04	247	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"May, 2020"	2020/05	292	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jun., 2020"	2020/06	219	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jul., 2020"	2020/07	229	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Aug., 2020"	2020/08	233	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Sep., 2020"	2020/09	220	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Oct., 2020"	2020/10	227	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Nov., 2020"	2020/11	201	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Dec., 2020"	2020/12	285	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jan., 2021 "	2021/01	301	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Feb., 2021 "	2021/02	236	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Mar., 2021 "	2021/03	254	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Apr., 2021 "	2021/04	264	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"May, 2021 "	2021/05	251	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jun., 2021 "	2021/06	241	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Jul., 2021 "	2021/07	231	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Aug., 2021 "	2021/08	259	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Sep., 2021 "	2021/09	263	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Oct., 2021 "	2021/10	291	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Nov., 2021 "	2021/11	225	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	Delaware	10	"Dec., 2021 "	2021/12	298	Not Applicable	Not Applicable
Total	Census Region 3: South	CENS-R3	Delaware	10			10869	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Jan., 2018"	2018/01	163	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Feb., 2018"	2018/02	146	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Mar., 2018"	2018/03	153	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Apr., 2018"	2018/04	177	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"May, 2018"	2018/05	148	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Jun., 2018"	2018/06	172	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Jul., 2018"	2018/07	148	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Aug., 2018"	2018/08	133	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Sep., 2018"	2018/09	140	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Oct., 2018"	2018/10	146	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Nov., 2018"	2018/11	124	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Dec., 2018"	2018/12	152	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Jan., 2019"	2019/01	144	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Feb., 2019"	2019/02	151	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Mar., 2019"	2019/03	137	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Apr., 2019"	2019/04	148	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"May, 2019"	2019/05	140	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Jun., 2019"	2019/06	128	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Jul., 2019"	2019/07	147	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Aug., 2019"	2019/08	163	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Sep., 2019"	2019/09	142	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Oct., 2019"	2019/10	153	Not Applicable	Not Applicable
	Census Region 3: South	CENS-R3	District of Columbia	11	"Nov., 2019"	2019/11	162	Not Applicable	Not Applicable
