"Notes"	"Census Region"	"Census Region Code"	"County"	"County Code"	"Month"	"Month Code"	Deaths
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Oct., 2020"	"2020/10"	11
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Dec., 2020"	"2020/12"	14
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Feb., 2021 "	"2021/02"	13
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Mar., 2021 "	"2021/03"	10
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"May, 2021 "	"2021/05"	14
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Jun., 2021 "	"2021/06"	10
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Aug., 2021 "	"2021/08"	14
	"Census Region 3: South"	"CENS-R3"	"Floyd County, GA"	"13115"	"Nov., 2021 "	"2021/11"	11
	"Census Region 3: South"	"CENS-R3"	"Forsyth County, GA"	"13117"	"Oct., 2020"	"2020/10"	12
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Jan., 2020"	"2020/01"	51
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Feb., 2020"	"2020/02"	44
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Mar., 2020"	"2020/03"	62
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Apr., 2020"	"2020/04"	55
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"May, 2020"	"2020/05"	53
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Jun., 2020"	"2020/06"	45
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Jul., 2020"	"2020/07"	55
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Aug., 2020"	"2020/08"	48
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Sep., 2020"	"2020/09"	47
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Oct., 2020"	"2020/10"	59
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Nov., 2020"	"2020/11"	47
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Dec., 2020"	"2020/12"	50
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Jan., 2021 "	"2021/01"	67
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Feb., 2021 "	"2021/02"	41
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Mar., 2021 "	"2021/03"	39
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Apr., 2021 "	"2021/04"	55
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"May, 2021 "	"2021/05"	61
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Jun., 2021 "	"2021/06"	44
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Jul., 2021 "	"2021/07"	49
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Aug., 2021 "	"2021/08"	47
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Sep., 2021 "	"2021/09"	48
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Oct., 2021 "	"2021/10"	48
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Nov., 2021 "	"2021/11"	61
	"Census Region 3: South"	"CENS-R3"	"Fulton County, GA"	"13121"	"Dec., 2021 "	"2021/12"	59
	"Census Region 3: South"	"CENS-R3"	"Glynn County, GA"	"13127"	"Jun., 2020"	"2020/06"	12
	"Census Region 3: South"	"CENS-R3"	"Glynn County, GA"	"13127"	"Aug., 2020"	"2020/08"	10
	"Census Region 3: South"	"CENS-R3"	"Gordon County, GA"	"13129"	"Jul., 2020"	"2020/07"	10
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Jan., 2020"	"2020/01"	24
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Feb., 2020"	"2020/02"	29
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Mar., 2020"	"2020/03"	21
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Apr., 2020"	"2020/04"	25
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"May, 2020"	"2020/05"	26
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Jun., 2020"	"2020/06"	29
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Jul., 2020"	"2020/07"	27
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Aug., 2020"	"2020/08"	29
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Sep., 2020"	"2020/09"	30
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Oct., 2020"	"2020/10"	45
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Nov., 2020"	"2020/11"	26
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Dec., 2020"	"2020/12"	46
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Jan., 2021 "	"2021/01"	26
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Feb., 2021 "	"2021/02"	28
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Mar., 2021 "	"2021/03"	32
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Apr., 2021 "	"2021/04"	25
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"May, 2021 "	"2021/05"	26
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Jun., 2021 "	"2021/06"	30
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Jul., 2021 "	"2021/07"	34
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Aug., 2021 "	"2021/08"	24
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Sep., 2021 "	"2021/09"	35
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Oct., 2021 "	"2021/10"	22
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Nov., 2021 "	"2021/11"	38
	"Census Region 3: South"	"CENS-R3"	"Gwinnett County, GA"	"13135"	"Dec., 2021 "	"2021/12"	35
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Mar., 2020"	"2020/03"	12
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Aug., 2020"	"2020/08"	13
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Sep., 2020"	"2020/09"	10
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Nov., 2020"	"2020/11"	11
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Dec., 2020"	"2020/12"	19
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Jan., 2021 "	"2021/01"	12
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Apr., 2021 "	"2021/04"	11
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"May, 2021 "	"2021/05"	12
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Jun., 2021 "	"2021/06"	13
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Aug., 2021 "	"2021/08"	12
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Sep., 2021 "	"2021/09"	10
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Nov., 2021 "	"2021/11"	10
	"Census Region 3: South"	"CENS-R3"	"Hall County, GA"	"13139"	"Dec., 2021 "	"2021/12"	15
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Jan., 2020"	"2020/01"	10
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Feb., 2020"	"2020/02"	17
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Mar., 2020"	"2020/03"	13
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Apr., 2020"	"2020/04"	13
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Jun., 2020"	"2020/06"	18
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Jul., 2020"	"2020/07"	18
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Aug., 2020"	"2020/08"	11
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Oct., 2020"	"2020/10"	20
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Nov., 2020"	"2020/11"	14
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Dec., 2020"	"2020/12"	15
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Jan., 2021 "	"2021/01"	16
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Feb., 2021 "	"2021/02"	17
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Apr., 2021 "	"2021/04"	15
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"May, 2021 "	"2021/05"	14
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Jun., 2021 "	"2021/06"	12
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Jul., 2021 "	"2021/07"	10
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Aug., 2021 "	"2021/08"	13
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Sep., 2021 "	"2021/09"	20
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Oct., 2021 "	"2021/10"	24
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Nov., 2021 "	"2021/11"	11
	"Census Region 3: South"	"CENS-R3"	"Henry County, GA"	"13151"	"Dec., 2021 "	"2021/12"	15
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Jan., 2020"	"2020/01"	11
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Jul., 2020"	"2020/07"	14
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Sep., 2020"	"2020/09"	11
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Dec., 2020"	"2020/12"	16
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Jan., 2021 "	"2021/01"	14
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Feb., 2021 "	"2021/02"	11
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Mar., 2021 "	"2021/03"	10
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Apr., 2021 "	"2021/04"	12
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Jul., 2021 "	"2021/07"	12
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Aug., 2021 "	"2021/08"	18
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Sep., 2021 "	"2021/09"	15
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Nov., 2021 "	"2021/11"	13
	"Census Region 3: South"	"CENS-R3"	"Houston County, GA"	"13153"	"Dec., 2021 "	"2021/12"	15
	"Census Region 3: South"	"CENS-R3"	"Jackson County, GA"	"13157"	"Jun., 2020"	"2020/06"	10
	"Census Region 3: South"	"CENS-R3"	"Jackson County, GA"	"13157"	"Jul., 2020"	"2020/07"	11
	"Census Region 3: South"	"CENS-R3"	"Laurens County, GA"	"13175"	"Nov., 2020"	"2020/11"	12
	"Census Region 3: South"	"CENS-R3"	"Laurens County, GA"	"13175"	"May, 2021 "	"2021/05"	12
	"Census Region 3: South"	"CENS-R3"	"Laurens County, GA"	"13175"	"Oct., 2021 "	"2021/10"	12
	"Census Region 3: South"	"CENS-R3"	"Liberty County, GA"	"13179"	"Dec., 2020"	"2020/12"	10
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Jan., 2020"	"2020/01"	10
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Feb., 2020"	"2020/02"	11
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Apr., 2020"	"2020/04"	11
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Jul., 2020"	"2020/07"	12
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Aug., 2020"	"2020/08"	11
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Jan., 2021 "	"2021/01"	10
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Apr., 2021 "	"2021/04"	12
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"May, 2021 "	"2021/05"	12
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Nov., 2021 "	"2021/11"	11
	"Census Region 3: South"	"CENS-R3"	"Lowndes County, GA"	"13185"	"Dec., 2021 "	"2021/12"	12
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Jan., 2020"	"2020/01"	23
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Feb., 2020"	"2020/02"	30
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Mar., 2020"	"2020/03"	20
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Apr., 2020"	"2020/04"	21
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"May, 2020"	"2020/05"	22
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Jun., 2020"	"2020/06"	24
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Jul., 2020"	"2020/07"	26
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Aug., 2020"	"2020/08"	27
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Sep., 2020"	"2020/09"	18
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Oct., 2020"	"2020/10"	23
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Nov., 2020"	"2020/11"	16
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Dec., 2020"	"2020/12"	16
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Jan., 2021 "	"2021/01"	27
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Feb., 2021 "	"2021/02"	20
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Mar., 2021 "	"2021/03"	25
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Apr., 2021 "	"2021/04"	24
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"May, 2021 "	"2021/05"	21
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Jun., 2021 "	"2021/06"	17
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Jul., 2021 "	"2021/07"	23
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Aug., 2021 "	"2021/08"	17
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Sep., 2021 "	"2021/09"	23
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Oct., 2021 "	"2021/10"	20
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Nov., 2021 "	"2021/11"	23
	"Census Region 3: South"	"CENS-R3"	"Muscogee County, GA"	"13215"	"Dec., 2021 "	"2021/12"	26
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Jun., 2020"	"2020/06"	11
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Aug., 2020"	"2020/08"	14
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Oct., 2020"	"2020/10"	11
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Jan., 2021 "	"2021/01"	11
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Feb., 2021 "	"2021/02"	14
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Mar., 2021 "	"2021/03"	11
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"May, 2021 "	"2021/05"	11
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Jul., 2021 "	"2021/07"	10
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Aug., 2021 "	"2021/08"	11
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Sep., 2021 "	"2021/09"	12
	"Census Region 3: South"	"CENS-R3"	"Newton County, GA"	"13217"	"Dec., 2021 "	"2021/12"	12
	"Census Region 3: South"	"CENS-R3"	"Paulding County, GA"	"13223"	"Mar., 2020"	"2020/03"	13
	"Census Region 3: South"	"CENS-R3"	"Paulding County, GA"	"13223"	"Jun., 2020"	"2020/06"	10
	"Census Region 3: South"	"CENS-R3"	"Paulding County, GA"	"13223"	"Jan., 2021 "	"2021/01"	12
	"Census Region 3: South"	"CENS-R3"	"Paulding County, GA"	"13223"	"Aug., 2021 "	"2021/08"	10
	"Census Region 3: South"	"CENS-R3"	"Paulding County, GA"	"13223"	"Sep., 2021 "	"2021/09"	11
	"Census Region 3: South"	"CENS-R3"	"Paulding County, GA"	"13223"	"Dec., 2021 "	"2021/12"	13
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Jan., 2020"	"2020/01"	22
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Feb., 2020"	"2020/02"	23
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Mar., 2020"	"2020/03"	23
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Apr., 2020"	"2020/04"	20
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"May, 2020"	"2020/05"	16
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Jun., 2020"	"2020/06"	27
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Jul., 2020"	"2020/07"	27
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Aug., 2020"	"2020/08"	21
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Sep., 2020"	"2020/09"	18
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Oct., 2020"	"2020/10"	22
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Nov., 2020"	"2020/11"	17
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Dec., 2020"	"2020/12"	18
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Jan., 2021 "	"2021/01"	14
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Feb., 2021 "	"2021/02"	16
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Mar., 2021 "	"2021/03"	20
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Apr., 2021 "	"2021/04"	22
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"May, 2021 "	"2021/05"	15
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Jun., 2021 "	"2021/06"	26
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Jul., 2021 "	"2021/07"	20
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Aug., 2021 "	"2021/08"	20
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Sep., 2021 "	"2021/09"	28
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Oct., 2021 "	"2021/10"	18
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Nov., 2021 "	"2021/11"	21
	"Census Region 3: South"	"CENS-R3"	"Richmond County, GA"	"13245"	"Dec., 2021 "	"2021/12"	19
	"Census Region 3: South"	"CENS-R3"	"Rockdale County, GA"	"13247"	"Jan., 2021 "	"2021/01"	10
	"Census Region 3: South"	"CENS-R3"	"Rockdale County, GA"	"13247"	"Dec., 2021 "	"2021/12"	10
	"Census Region 3: South"	"CENS-R3"	"Spalding County, GA"	"13255"	"Jul., 2020"	"2020/07"	13
	"Census Region 3: South"	"CENS-R3"	"Spalding County, GA"	"13255"	"Nov., 2020"	"2020/11"	10
	"Census Region 3: South"	"CENS-R3"	"Spalding County, GA"	"13255"	"Dec., 2020"	"2020/12"	10
	"Census Region 3: South"	"CENS-R3"	"Spalding County, GA"	"13255"	"Jan., 2021 "	"2021/01"	14
	"Census Region 3: South"	"CENS-R3"	"Spalding County, GA"	"13255"	"Jun., 2021 "	"2021/06"	11
	"Census Region 3: South"	"CENS-R3"	"Spalding County, GA"	"13255"	"Sep., 2021 "	"2021/09"	12
	"Census Region 3: South"	"CENS-R3"	"Tift County, GA"	"13277"	"Jul., 2020"	"2020/07"	12
	"Census Region 3: South"	"CENS-R3"	"Troup County, GA"	"13285"	"Jan., 2021 "	"2021/01"	10
	"Census Region 3: South"	"CENS-R3"	"Troup County, GA"	"13285"	"Nov., 2021 "	"2021/11"	14
	"Census Region 3: South"	"CENS-R3"	"Walker County, GA"	"13295"	"Jul., 2020"	"2020/07"	12
	"Census Region 3: South"	"CENS-R3"	"Walker County, GA"	"13295"	"Sep., 2020"	"2020/09"	12
	"Census Region 3: South"	"CENS-R3"	"Walker County, GA"	"13295"	"May, 2021 "	"2021/05"	11
	"Census Region 3: South"	"CENS-R3"	"Walker County, GA"	"13295"	"Jun., 2021 "	"2021/06"	10
	"Census Region 3: South"	"CENS-R3"	"Walton County, GA"	"13297"	"Feb., 2020"	"2020/02"	10
	"Census Region 3: South"	"CENS-R3"	"Walton County, GA"	"13297"	"Jan., 2021 "	"2021/01"	11
	"Census Region 3: South"	"CENS-R3"	"Walton County, GA"	"13297"	"Feb., 2021 "	"2021/02"	10
	"Census Region 3: South"	"CENS-R3"	"Walton County, GA"	"13297"	"May, 2021 "	"2021/05"	13
	"Census Region 3: South"	"CENS-R3"	"Whitfield County, GA"	"13313"	"Mar., 2020"	"2020/03"	11
	"Census Region 3: South"	"CENS-R3"	"Whitfield County, GA"	"13313"	"Dec., 2020"	"2020/12"	11
	"Census Region 3: South"	"CENS-R3"	"Whitfield County, GA"	"13313"	"Sep., 2021 "	"2021/09"	11
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Jan., 2020"	"2020/01"	31
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Feb., 2020"	"2020/02"	12
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Mar., 2020"	"2020/03"	29
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Apr., 2020"	"2020/04"	33
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"May, 2020"	"2020/05"	18
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Jun., 2020"	"2020/06"	19
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Jul., 2020"	"2020/07"	21
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Aug., 2020"	"2020/08"	29
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Sep., 2020"	"2020/09"	24
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Oct., 2020"	"2020/10"	22
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Nov., 2020"	"2020/11"	16
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Dec., 2020"	"2020/12"	21
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Jan., 2021 "	"2021/01"	17
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Feb., 2021 "	"2021/02"	28
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Mar., 2021 "	"2021/03"	25
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Apr., 2021 "	"2021/04"	28
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"May, 2021 "	"2021/05"	22
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Jun., 2021 "	"2021/06"	20
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Jul., 2021 "	"2021/07"	18
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Aug., 2021 "	"2021/08"	24
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Sep., 2021 "	"2021/09"	22
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Oct., 2021 "	"2021/10"	31
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Nov., 2021 "	"2021/11"	18
	"Census Region 3: South"	"CENS-R3"	"Anne Arundel County, MD"	"24003"	"Dec., 2021 "	"2021/12"	36
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Jan., 2020"	"2020/01"	46
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Feb., 2020"	"2020/02"	42
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Mar., 2020"	"2020/03"	34
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Apr., 2020"	"2020/04"	53
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"May, 2020"	"2020/05"	53
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Jun., 2020"	"2020/06"	48
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Jul., 2020"	"2020/07"	52
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Aug., 2020"	"2020/08"	45
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Sep., 2020"	"2020/09"	37
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Oct., 2020"	"2020/10"	51
	"Census Region 3: South"	"CENS-R3"	"Baltimore County, MD"	"24005"	"Nov., 2020"	"2020/11"	39
